waterpoint_id,district,source_type,power_source,management,age_years,depth_m,static_water_level_m,gw_trend_m_per_year,rainfall_mm_12mo,households_served,population_served,duty_cycle,water_tds_ppm,iron_ppm,chloride_ppm,distance_to_workshop_km,road_access_score,days_since_service,has_tariff,caretaker_trained,failures_past_24mo,mean_repair_delay_days,uptime_pct_12mo,handle_effort_index,season_month,failure_next_90d
WP-005573,Bikaner,handpump_india_mk2,handpump,private_operator,3.6,62.8,46.5,1.0,179.0,48,265,1.074,1610.0,,582.0,43.1,4.9,75,1,1,2,7.1,96.7,,9,0
WP-005574,Ajmer,piped_standpost,grid_electric,gram_panchayat,14.5,35.3,12.4,0.84,561.0,29,165,0.152,1064.0,1.03,354.0,13.5,7.9,438,1,0,3,1.8,85.1,6.66,4,0
WP-005575,Ajmer,piped_standpost,solar_pv,village_water_committee,21.1,42.4,19.2,0.57,429.0,27,141,0.19,1543.0,1.01,300.0,9.7,6.3,29,1,1,1,0.8,,6.35,3,0
WP-005576,Jhunjhunu,handpump_india_mk2,handpump,unmanaged,7.0,63.0,21.8,0.77,619.0,77,415,2.6,1085.0,0.28,209.0,32.1,4.0,519,0,0,5,15.7,75.2,10.0,9,1
WP-005577,Jhunjhunu,handpump_india_mk2,handpump,gram_panchayat,5.5,67.9,44.2,0.83,510.0,20,104,0.584,1202.0,1.74,269.0,50.4,4.7,61,0,0,1,25.4,87.9,6.32,1,1
WP-005578,Banswara,handpump_india_mk2,handpump,village_water_committee,9.3,59.9,25.2,0.87,779.0,31,184,0.951,1047.0,1.05,311.0,19.2,3.3,49,1,0,2,4.6,93.5,5.63,10,0
WP-005579,Churu,submersible_borewell,grid_electric,village_water_committee,4.4,89.9,48.9,1.15,456.0,26,157,0.263,1307.0,2.13,310.0,8.4,5.7,18,0,0,3,0.9,83.0,5.5,8,0
WP-005580,Nagaur,submersible_borewell,solar_pv,gram_panchayat,9.0,91.5,37.8,1.16,215.0,18,100,0.076,1558.0,,474.0,16.5,3.7,135,0,0,1,7.1,92.2,8.04,7,0
WP-005581,Jhunjhunu,handpump_mk3,handpump,village_water_committee,14.2,67.9,20.4,1.01,614.0,17,99,0.569,1728.0,0.43,616.0,20.3,3.6,115,1,0,3,6.9,90.1,6.12,9,0
WP-005582,Udaipur,piped_standpost,solar_pv,village_water_committee,9.4,65.9,27.9,0.91,754.0,34,181,0.196,595.0,0.38,156.0,7.9,6.8,24,1,1,1,0.5,89.0,5.91,5,0
WP-005583,Ajmer,handpump_india_mk2,handpump,village_water_committee,3.2,32.7,10.0,1.31,270.0,77,440,1.678,1392.0,1.21,527.0,8.8,7.6,276,1,1,3,2.8,82.6,9.6,4,1
WP-005584,Barmer,handpump_mk3,handpump,gram_panchayat,6.8,102.8,34.3,1.36,225.0,37,211,0.879,2067.0,0.43,750.0,14.4,6.1,160,0,1,2,0.5,86.3,9.18,8,0
WP-005585,Churu,piped_standpost,grid_electric,village_water_committee,22.6,82.6,52.7,0.71,213.0,15,69,0.112,2089.0,0.29,628.0,41.2,1.8,61,1,1,1,14.9,91.3,10.0,10,1
WP-005586,Ajmer,spring_box,gravity,gram_panchayat,10.1,5.1,2.8,0.85,494.0,18,71,0.318,1285.0,1.42,429.0,21.9,5.5,57,1,0,2,7.7,89.5,,6,0
WP-005587,Bikaner,piped_standpost,grid_electric,village_water_committee,5.2,47.3,14.6,1.58,281.0,32,196,0.243,1720.0,3.19,392.0,10.7,5.6,169,1,1,0,0.5,100.0,5.94,5,0
WP-005588,Banswara,handpump_india_mk2,handpump,gram_panchayat,4.4,67.1,35.1,0.08,629.0,19,102,0.561,829.0,0.85,222.0,29.3,,320,1,1,1,12.1,93.5,8.13,3,0
WP-005589,Bhilwara,handpump_india_mk2,handpump,village_water_committee,5.0,38.1,23.9,1.27,387.0,35,185,1.203,871.0,0.1,230.0,10.2,7.0,5,1,1,2,0.5,83.2,6.14,6,0
WP-005590,Udaipur,handpump_india_mk2,handpump,gram_panchayat,12.0,73.3,41.1,0.81,348.0,40,204,0.877,1471.0,1.62,548.0,3.8,2.7,15,0,0,2,1.4,84.2,10.0,11,1
WP-005591,Barmer,handpump_mk3,handpump,gram_panchayat,8.5,79.6,32.8,1.29,83.0,22,114,0.606,1903.0,0.73,488.0,65.6,3.8,187,0,0,2,15.3,86.5,7.64,10,0
WP-005592,Jhunjhunu,handpump_india_mk2,handpump,gram_panchayat,3.5,79.4,48.3,0.75,492.0,7,41,0.179,1395.0,0.87,301.0,12.1,5.5,265,0,0,2,4.9,91.0,5.12,1,0
WP-005593,Jhunjhunu,piped_standpost,grid_electric,village_water_committee,13.7,71.4,40.7,0.67,289.0,27,135,0.256,1399.0,1.99,418.0,20.6,6.4,174,1,1,0,3.0,100.0,,1,0
WP-005594,Pali,submersible_borewell,grid_electric,gram_panchayat,22.2,90.2,51.4,1.21,192.0,52,275,0.484,1291.0,1.02,373.0,13.7,4.6,122,0,1,3,0.5,84.3,8.81,4,0
WP-005595,Udaipur,handpump_mk3,handpump,private_operator,8.8,57.8,14.4,0.12,427.0,36,180,0.922,801.0,1.46,248.0,9.2,7.4,275,1,1,1,0.5,90.2,7.16,12,0
WP-005596,Nagaur,handpump_india_mk2,handpump,village_water_committee,15.3,106.6,51.6,1.74,440.0,75,478,1.743,1500.0,0.54,551.0,23.8,5.2,110,1,1,7,0.5,72.7,10.0,1,1
WP-005597,Jhunjhunu,handpump_mk3,handpump,gram_panchayat,3.1,61.3,15.5,1.16,280.0,46,274,1.111,1077.0,0.32,239.0,62.2,5.3,346,1,1,0,17.9,94.9,7.31,5,0
WP-005598,Ajmer,handpump_mk3,handpump,gram_panchayat,6.5,50.4,34.0,0.94,505.0,21,146,0.669,1177.0,0.48,423.0,25.7,5.7,38,1,0,2,8.0,91.9,7.35,12,0
WP-005599,Bhilwara,submersible_borewell,solar_pv,unmanaged,2.8,53.6,18.0,0.84,470.0,20,107,0.157,1026.0,0.26,283.0,1.5,9.5,421,0,0,2,0.5,81.3,4.74,12,0
WP-005600,Bhilwara,handpump_india_mk2,handpump,gram_panchayat,12.3,74.2,48.1,0.48,485.0,24,127,0.653,1129.0,0.82,338.0,28.9,3.3,263,0,0,1,16.9,89.9,8.72,9,1
WP-005601,Nagaur,piped_standpost,grid_electric,unmanaged,7.4,92.3,60.7,1.06,378.0,22,129,0.127,999.0,0.89,383.0,2.7,6.2,78,0,1,0,0.5,89.6,8.23,4,0
WP-005602,Banswara,handpump_india_mk2,handpump,gram_panchayat,1.3,31.9,9.2,0.02,371.0,32,152,0.934,1405.0,0.67,471.0,13.7,3.2,98,1,1,0,0.5,,4.19,12,0
WP-005603,Barmer,handpump_india_mk2,handpump,gram_panchayat,3.2,79.5,42.2,0.82,269.0,14,84,0.51,1843.0,0.23,483.0,18.4,4.3,77,0,0,1,0.5,91.8,7.07,6,0
WP-005604,Churu,spring_box,gravity,village_water_committee,6.8,2.0,1.2,0.48,262.0,18,99,0.644,1451.0,0.92,283.0,35.8,6.3,83,1,1,2,10.1,92.7,6.4,1,0
WP-005605,Pali,handpump_india_mk2,handpump,gram_panchayat,2.0,93.9,25.6,0.9,342.0,23,138,0.592,1245.0,0.43,467.0,4.4,6.9,71,1,1,0,0.5,98.3,5.69,5,0
WP-005606,Barmer,handpump_india_mk2,handpump,village_water_committee,3.3,81.9,49.1,1.03,170.0,28,138,0.586,2371.0,3.41,701.0,9.0,5.9,54,1,1,3,0.5,89.1,9.33,9,0
WP-005607,Churu,submersible_borewell,grid_electric,gram_panchayat,14.5,60.4,27.3,0.96,276.0,46,241,0.344,1407.0,0.65,476.0,26.9,5.9,149,1,1,3,10.0,86.4,6.95,3,0
WP-005608,Pali,handpump_mk3,handpump,village_water_committee,4.2,90.0,26.2,0.94,432.0,21,118,0.586,1844.0,,714.0,13.1,7.7,120,1,1,0,2.8,89.6,8.58,4,0
WP-005609,Pali,handpump_india_mk2,handpump,gram_panchayat,8.7,46.0,26.8,1.29,486.0,7,39,0.158,1176.0,1.19,269.0,32.9,7.7,15,1,0,0,8.0,98.4,6.5,12,0
WP-005610,Jaisalmer,handpump_india_mk2,handpump,private_operator,13.2,104.6,64.8,0.72,323.0,52,266,1.091,2106.0,2.05,383.0,5.0,3.2,5,1,1,5,0.5,81.2,10.0,11,0
WP-005611,Jodhpur,handpump_india_mk2,handpump,unmanaged,11.7,49.7,34.5,1.52,746.0,24,146,0.425,1860.0,0.54,464.0,33.3,5.9,54,0,0,2,9.8,95.1,8.75,4,1
WP-005612,Bikaner,submersible_borewell,solar_pv,village_water_committee,18.7,88.3,68.4,1.17,266.0,24,134,0.215,2257.0,0.3,887.0,4.6,9.3,286,1,1,2,0.5,90.6,10.0,2,0
WP-005613,Pali,handpump_india_mk2,handpump,unmanaged,13.9,68.3,23.6,0.71,547.0,45,260,1.103,1496.0,0.6,325.0,26.8,5.7,148,0,1,3,17.8,82.0,7.84,3,1
WP-005614,Jodhpur,piped_standpost,solar_pv,unmanaged,8.5,71.9,44.2,1.13,228.0,56,248,0.539,1511.0,0.9,373.0,46.7,4.1,687,0,0,4,19.4,88.7,7.79,5,1
WP-005615,Jhunjhunu,piped_standpost,solar_pv,unmanaged,2.2,95.8,38.3,0.99,279.0,36,153,0.244,1826.0,0.64,764.0,55.4,4.9,399,0,0,2,17.1,89.1,6.83,11,0
WP-005616,Ajmer,handpump_india_mk2,handpump,private_operator,7.0,65.7,32.1,1.15,381.0,28,136,0.293,1536.0,0.74,280.0,10.2,6.0,91,1,1,1,0.5,86.3,5.23,6,0
WP-005617,Bhilwara,handpump_india_mk2,handpump,village_water_committee,11.8,61.4,18.3,0.65,357.0,24,140,0.696,537.0,0.92,214.0,13.7,4.4,162,1,1,3,0.5,86.9,6.49,11,0
WP-005618,Bikaner,handpump_india_mk2,handpump,unmanaged,3.8,86.1,36.4,0.7,403.0,15,84,0.404,2329.0,0.22,972.0,21.9,6.9,539,0,0,2,6.3,84.8,6.03,6,0
WP-005619,Udaipur,handpump_india_mk2,handpump,gram_panchayat,14.7,43.1,23.1,0.1,769.0,33,213,0.823,693.0,1.42,155.0,17.2,6.0,87,1,1,2,0.5,98.9,7.34,4,0
WP-005620,Jaisalmer,handpump_india_mk2,handpump,private_operator,7.4,125.2,52.3,1.47,292.0,13,65,0.428,2126.0,1.33,471.0,26.9,10.0,37,1,0,1,0.5,92.1,9.86,5,0
WP-005621,Barmer,piped_standpost,grid_electric,village_water_committee,11.8,87.1,44.3,1.36,230.0,27,149,0.25,1831.0,0.87,689.0,25.3,4.8,104,1,1,2,0.5,93.5,8.32,6,0
WP-005622,Barmer,handpump_mk3,handpump,village_water_committee,11.7,122.8,94.0,1.8,242.0,92,434,1.617,682.0,0.08,222.0,20.3,,203,0,0,6,0.5,67.8,10.0,10,1
WP-005623,Bikaner,handpump_mk3,handpump,village_water_committee,12.1,77.0,33.1,0.65,304.0,11,68,0.403,2356.0,3.86,650.0,5.7,7.1,204,0,0,3,0.5,82.2,9.71,2,1
WP-005624,Udaipur,submersible_borewell,solar_pv,gram_panchayat,5.2,55.7,23.6,0.72,769.0,37,186,0.305,1377.0,1.23,292.0,3.0,7.6,269,1,1,4,0.5,84.2,5.09,5,0
WP-005625,Bikaner,piped_standpost,grid_electric,gram_panchayat,18.8,82.5,31.6,1.43,386.0,22,132,0.202,1612.0,0.95,509.0,15.0,5.8,187,0,0,5,0.5,79.5,7.52,8,1
WP-005626,Ajmer,handpump_india_mk2,handpump,unmanaged,16.4,54.1,17.7,0.86,688.0,17,93,0.365,2140.0,0.98,926.0,17.3,6.8,189,0,0,2,3.5,84.8,5.9,6,0
WP-005627,Churu,handpump_india_mk2,handpump,village_water_committee,8.0,80.2,31.6,0.96,281.0,21,105,0.451,1536.0,0.48,370.0,15.3,6.1,90,1,1,2,2.3,86.1,4.66,8,0
WP-005628,Barmer,spring_box,gravity,village_water_committee,3.0,7.7,3.4,1.08,216.0,30,140,0.551,1747.0,0.43,605.0,24.7,8.9,100,1,0,1,1.6,85.4,4.58,4,0
WP-005629,Churu,handpump_india_mk2,handpump,village_water_committee,5.4,103.8,34.1,0.92,357.0,119,689,2.923,1455.0,2.64,284.0,8.0,6.3,213,0,0,2,0.5,84.8,10.0,4,1
WP-005630,Barmer,submersible_borewell,solar_pv,village_water_committee,5.2,93.5,57.7,1.27,126.0,47,241,0.298,2055.0,1.56,892.0,9.7,6.6,455,1,1,2,0.5,92.5,5.71,6,0
WP-005631,Churu,submersible_borewell,solar_pv,gram_panchayat,2.1,61.4,30.6,1.43,432.0,41,162,0.319,1804.0,2.65,539.0,24.8,6.7,423,1,0,0,4.3,86.9,7.11,6,0
WP-005632,Jhunjhunu,submersible_borewell,solar_pv,private_operator,4.5,78.0,20.2,0.42,322.0,20,137,0.218,1340.0,0.6,264.0,17.4,5.6,139,1,0,0,6.8,98.8,,6,0
WP-005633,Jhunjhunu,handpump_india_mk2,handpump,unmanaged,0.2,64.3,17.1,0.72,233.0,14,80,0.485,1235.0,0.64,493.0,5.6,7.8,206,0,0,3,0.5,90.8,4.58,1,0
WP-005634,Jodhpur,handpump_india_mk2,handpump,village_water_committee,10.4,69.0,45.7,1.55,597.0,18,106,0.631,1963.0,,761.0,26.6,5.1,51,1,0,1,11.2,83.6,7.64,6,0
WP-005635,Bhilwara,handpump_mk3,handpump,village_water_committee,6.6,74.3,43.9,0.27,642.0,61,304,1.1,957.0,1.69,185.0,13.1,7.0,105,1,0,1,0.5,89.9,7.75,1,0
WP-005636,Pali,submersible_borewell,solar_pv,private_operator,12.2,53.5,38.5,1.02,461.0,20,91,0.147,1618.0,1.68,671.0,15.7,7.2,166,0,1,2,6.0,,6.96,7,0
WP-005637,Jodhpur,piped_standpost,grid_electric,village_water_committee,5.9,86.1,26.1,0.12,421.0,33,169,0.268,1718.0,1.68,496.0,2.7,6.2,180,1,1,1,0.5,81.3,5.69,5,0
WP-005638,Churu,submersible_borewell,grid_electric,private_operator,2.0,90.4,47.5,0.86,417.0,29,182,0.297,789.0,0.59,293.0,15.2,7.2,60,1,1,1,7.2,91.0,7.15,5,0
WP-005639,Jaisalmer,piped_standpost,grid_electric,gram_panchayat,2.9,106.5,37.3,0.92,195.0,31,146,0.288,1911.0,0.37,800.0,10.7,8.0,56,1,1,0,0.5,100.0,,2,0
WP-005640,Banswara,spring_box,gravity,unmanaged,7.2,7.5,3.2,0.9,787.0,26,143,0.823,603.0,1.64,168.0,4.0,6.6,154,0,1,1,0.5,92.2,4.44,5,0
WP-005641,Bhilwara,submersible_borewell,solar_pv,village_water_committee,7.1,90.9,46.3,0.31,650.0,39,190,0.307,1269.0,1.52,488.0,15.3,5.0,356,1,1,0,0.5,90.6,5.52,10,0
WP-005642,Jodhpur,handpump_india_mk2,handpump,unmanaged,4.4,88.7,48.9,0.66,412.0,18,92,0.424,1763.0,1.12,356.0,18.7,6.2,381,0,0,2,9.7,88.4,7.92,1,0
WP-005643,Ajmer,handpump_mk3,handpump,unmanaged,4.3,66.6,22.6,0.45,261.0,42,265,1.216,1731.0,0.1,324.0,26.0,3.2,161,0,0,2,8.3,88.1,,3,0
WP-005644,Ajmer,submersible_borewell,grid_electric,village_water_committee,12.6,45.4,19.9,0.57,267.0,100,601,0.748,1381.0,0.39,403.0,12.5,7.5,155,0,1,6,0.5,72.3,7.58,8,0
WP-005645,Pali,submersible_borewell,solar_pv,gram_panchayat,1.5,60.3,28.4,0.72,459.0,29,167,0.231,1547.0,0.31,531.0,15.1,5.5,128,0,0,1,17.4,92.4,7.74,1,0
WP-005646,Barmer,handpump_india_mk2,handpump,gram_panchayat,9.2,86.9,69.7,0.98,405.0,23,133,0.303,1575.0,0.64,376.0,15.2,3.2,192,0,0,0,6.5,90.3,9.48,11,1
WP-005647,Udaipur,submersible_borewell,grid_electric,village_water_committee,6.1,54.5,17.0,0.66,398.0,26,125,0.214,854.0,0.57,190.0,16.8,5.6,52,1,1,1,6.5,94.7,4.56,1,0
WP-005648,Banswara,handpump_mk3,handpump,unmanaged,12.6,57.5,23.0,0.14,709.0,45,293,1.383,1370.0,1.35,249.0,7.8,9.0,367,0,0,3,0.5,84.4,,4,1
WP-005649,Banswara,handpump_india_mk2,handpump,village_water_committee,23.3,46.4,25.3,0.67,492.0,13,67,0.321,693.0,0.62,190.0,14.6,3.8,432,1,1,3,5.7,82.2,8.02,2,0
WP-005650,Banswara,piped_standpost,solar_pv,village_water_committee,2.6,75.2,26.6,0.26,622.0,61,369,0.77,747.0,1.02,160.0,12.7,9.8,84,0,0,2,0.5,87.0,4.83,10,0
WP-005651,Banswara,handpump_mk3,handpump,village_water_committee,11.2,46.0,16.9,-0.2,544.0,30,201,1.045,883.0,,259.0,25.0,6.1,154,0,1,3,3.8,89.0,7.93,10,1
WP-005652,Ajmer,submersible_borewell,grid_electric,gram_panchayat,10.9,69.6,23.9,0.7,394.0,36,176,0.35,1869.0,0.48,782.0,13.1,,149,1,0,3,0.5,83.6,,10,0
WP-005653,Barmer,submersible_borewell,grid_electric,unmanaged,3.9,110.8,71.1,1.34,212.0,27,122,0.238,1564.0,0.63,563.0,7.6,9.4,288,0,0,0,0.5,92.8,9.56,12,0
WP-005654,Churu,submersible_borewell,grid_electric,gram_panchayat,5.1,74.0,35.1,0.69,387.0,28,157,0.34,2384.0,1.04,788.0,11.5,5.3,85,0,1,0,0.5,94.1,5.75,7,0
WP-005655,Bikaner,handpump_india_mk2,handpump,gram_panchayat,6.4,67.8,48.4,1.16,446.0,16,87,0.509,2333.0,2.69,750.0,9.1,6.9,425,1,1,3,0.5,95.7,,3,0
WP-005656,Bikaner,submersible_borewell,solar_pv,village_water_committee,10.6,83.1,51.6,0.97,186.0,16,91,0.117,2238.0,0.9,886.0,19.7,6.2,206,1,0,2,0.5,84.3,7.07,3,0
WP-005657,Bhilwara,handpump_india_mk2,handpump,private_operator,7.8,78.2,37.9,0.51,426.0,13,64,0.333,1015.0,0.51,364.0,20.5,7.0,120,1,0,0,2.1,99.8,7.99,10,0
WP-005658,Bhilwara,submersible_borewell,grid_electric,gram_panchayat,16.9,64.7,34.6,0.91,544.0,11,56,0.102,1124.0,2.46,301.0,27.5,4.3,28,0,0,2,12.7,91.4,9.08,7,1
WP-005659,Jhunjhunu,handpump_india_mk2,handpump,gram_panchayat,3.6,83.1,22.6,1.07,469.0,61,313,1.565,1238.0,0.21,275.0,4.7,5.4,276,0,1,1,4.6,90.5,8.88,4,0
WP-005660,Ajmer,spring_box,gravity,gram_panchayat,7.0,5.3,1.8,0.36,323.0,26,156,1.321,1598.0,0.37,546.0,29.6,2.6,123,1,1,7,20.8,67.0,5.6,4,1
WP-005661,Jaisalmer,piped_standpost,grid_electric,unmanaged,9.0,69.7,35.3,0.89,60.0,36,213,0.356,1915.0,0.75,413.0,17.8,6.0,1202,0,1,4,10.7,83.7,,7,0
WP-005662,Bikaner,handpump_mk3,handpump,private_operator,5.8,99.0,71.4,1.37,99.0,36,197,1.014,1794.0,1.76,542.0,18.9,5.4,96,1,0,3,0.5,89.0,10.0,7,0
WP-005663,Udaipur,handpump_india_mk2,handpump,gram_panchayat,3.2,60.5,14.5,0.2,468.0,31,228,1.029,845.0,0.94,367.0,9.9,6.1,257,0,0,0,0.5,98.5,4.73,11,0
WP-005664,Churu,handpump_mk3,handpump,gram_panchayat,14.9,68.1,29.9,0.71,307.0,44,278,1.222,1862.0,0.31,657.0,18.8,7.3,385,1,1,3,6.3,88.8,9.97,11,0
WP-005665,Jhunjhunu,submersible_borewell,grid_electric,village_water_committee,8.7,54.0,31.2,0.75,513.0,65,316,0.463,1416.0,0.77,370.0,26.8,7.9,74,0,0,3,2.6,88.9,5.43,12,0
WP-005666,Churu,submersible_borewell,solar_pv,gram_panchayat,1.5,80.1,47.1,0.81,132.0,30,158,0.201,1146.0,2.24,422.0,10.2,6.7,93,0,0,0,0.5,96.9,5.9,6,0
WP-005667,Bikaner,submersible_borewell,grid_electric,gram_panchayat,4.6,89.0,63.9,0.96,229.0,18,121,0.21,1766.0,0.56,749.0,16.7,6.0,535,1,0,0,14.3,95.2,6.68,8,0
WP-005668,Bhilwara,piped_standpost,grid_electric,private_operator,3.8,44.1,18.1,0.61,668.0,60,304,0.66,893.0,1.21,163.0,3.9,8.6,130,1,1,1,0.5,91.2,7.14,9,0
WP-005669,Bhilwara,handpump_mk3,handpump,gram_panchayat,19.5,62.5,21.1,0.62,396.0,11,81,0.356,653.0,1.35,142.0,7.8,2.9,364,0,0,1,3.4,91.7,7.92,1,1
WP-005670,Ajmer,submersible_borewell,grid_electric,village_water_committee,6.1,43.3,19.2,0.82,597.0,42,234,0.396,482.0,0.39,198.0,33.2,6.3,134,1,1,0,0.5,97.6,7.04,2,0
WP-005671,Nagaur,handpump_mk3,handpump,village_water_committee,17.4,70.9,31.4,1.02,443.0,31,185,0.691,1047.0,0.73,424.0,33.0,3.4,128,1,0,3,0.5,76.6,7.72,6,1
WP-005672,Pali,submersible_borewell,grid_electric,village_water_committee,10.0,52.5,22.1,1.45,561.0,42,228,0.22,1956.0,0.83,711.0,19.9,5.1,38,1,1,2,0.5,89.5,6.52,6,1
WP-005673,Banswara,handpump_mk3,handpump,private_operator,9.6,50.3,20.8,0.73,480.0,14,61,0.279,511.0,0.14,139.0,17.6,7.5,139,0,0,3,0.5,81.6,,7,0
WP-005674,Pali,piped_standpost,grid_electric,unmanaged,4.5,63.3,26.5,0.84,389.0,43,259,0.351,1631.0,1.35,310.0,29.9,3.9,950,0,0,1,4.5,93.8,,6,1
WP-005675,Churu,handpump_india_mk2,handpump,gram_panchayat,6.1,104.4,35.5,1.58,256.0,23,114,0.408,2380.0,1.26,691.0,45.6,7.2,129,0,0,0,17.7,92.4,5.26,4,0
WP-005676,Jodhpur,handpump_india_mk2,handpump,gram_panchayat,2.5,88.8,26.2,0.74,468.0,20,113,0.325,1223.0,0.28,429.0,2.5,4.2,769,0,0,1,0.5,97.4,7.14,11,0
WP-005677,Jhunjhunu,handpump_india_mk2,handpump,gram_panchayat,13.6,51.4,25.7,1.5,398.0,74,465,1.409,1310.0,0.37,305.0,8.5,5.9,143,0,1,6,0.5,74.6,8.8,3,1
WP-005678,Nagaur,spring_box,gravity,village_water_committee,13.7,5.2,2.2,1.86,328.0,53,299,1.812,2268.0,0.86,750.0,14.7,7.7,123,0,1,6,0.5,75.0,8.29,9,1
WP-005679,Pali,submersible_borewell,solar_pv,village_water_committee,9.6,70.4,43.4,1.16,70.0,38,175,0.391,1856.0,0.1,451.0,12.8,5.1,90,1,1,2,9.8,88.4,8.93,11,0
WP-005680,Barmer,handpump_mk3,handpump,village_water_committee,7.8,104.8,66.2,1.13,60.0,34,175,0.702,2368.0,1.89,827.0,12.2,6.0,172,1,1,2,4.0,87.6,6.77,8,0
WP-005681,Bikaner,handpump_mk3,handpump,unmanaged,6.7,69.1,49.8,1.46,392.0,17,69,0.351,1584.0,4.88,337.0,18.9,3.4,633,0,0,3,6.5,84.7,8.86,2,0
WP-005682,Bhilwara,handpump_mk3,handpump,village_water_committee,19.4,73.3,27.0,1.12,590.0,17,85,0.307,1541.0,0.99,466.0,4.7,5.9,101,1,0,3,0.5,89.5,7.73,1,0
WP-005683,Nagaur,piped_standpost,grid_electric,gram_panchayat,15.0,113.9,65.1,0.67,355.0,39,215,0.287,1340.0,2.52,543.0,9.3,6.5,161,1,0,2,0.5,87.2,10.0,1,0
WP-005684,Churu,spring_box,gravity,gram_panchayat,8.7,6.8,5.2,1.29,675.0,13,71,0.28,1391.0,1.38,541.0,15.1,6.0,188,1,1,1,0.5,95.0,6.57,10,0
WP-005685,Jhunjhunu,piped_standpost,grid_electric,gram_panchayat,5.2,62.9,22.8,0.77,365.0,56,307,0.448,2185.0,0.18,833.0,14.1,5.5,224,1,0,2,1.1,88.4,5.12,12,0
WP-005686,Churu,piped_standpost,grid_electric,village_water_committee,4.8,101.2,76.7,0.74,410.0,61,321,0.254,1900.0,0.53,362.0,29.9,4.3,266,1,1,0,0.5,94.4,7.37,12,0
WP-005687,Bhilwara,handpump_india_mk2,handpump,unmanaged,18.5,52.7,16.3,0.82,547.0,55,304,1.077,1752.0,1.94,493.0,9.7,6.7,472,0,0,3,0.5,90.9,7.55,6,1
WP-005688,Bikaner,handpump_india_mk2,handpump,village_water_committee,4.1,97.5,36.0,1.17,393.0,41,197,0.814,1217.0,0.95,493.0,8.3,10.0,28,0,0,1,0.5,88.7,9.11,10,0
WP-005689,Bhilwara,submersible_borewell,grid_electric,unmanaged,7.0,99.6,54.9,0.25,575.0,16,78,0.108,953.0,1.38,239.0,20.7,3.8,77,0,1,0,6.0,100.0,8.23,12,0
WP-005690,Bikaner,submersible_borewell,solar_pv,gram_panchayat,10.8,80.5,65.8,1.61,111.0,16,78,0.134,1190.0,0.92,237.0,13.8,7.6,149,1,0,0,0.5,99.3,9.06,8,0
WP-005691,Nagaur,handpump_india_mk2,handpump,gram_panchayat,12.9,89.3,60.7,1.06,192.0,64,489,2.568,1526.0,0.39,610.0,20.8,5.7,355,0,0,9,18.3,61.6,10.0,7,1
WP-005692,Pali,piped_standpost,grid_electric,private_operator,9.2,105.6,29.7,1.15,379.0,36,215,0.327,2112.0,1.28,606.0,6.9,4.0,24,1,1,2,2.6,87.7,7.19,6,0
WP-005693,Udaipur,handpump_india_mk2,handpump,gram_panchayat,8.0,70.7,20.1,0.88,631.0,45,309,1.74,908.0,0.72,393.0,17.6,7.3,80,0,0,0,0.5,95.7,5.5,10,0
WP-005694,Bikaner,handpump_india_mk2,handpump,village_water_committee,7.6,101.2,67.0,0.9,504.0,62,308,0.849,1820.0,2.82,459.0,9.9,6.3,218,1,0,5,0.5,86.6,10.0,12,1
WP-005695,Pali,handpump_india_mk2,handpump,private_operator,6.4,42.1,27.9,1.61,485.0,101,482,2.546,1602.0,0.77,331.0,19.2,5.6,211,1,1,3,0.5,87.8,10.0,5,0
WP-005696,Barmer,piped_standpost,solar_pv,gram_panchayat,3.2,77.3,42.0,1.9,187.0,17,77,0.117,1843.0,0.38,347.0,8.9,8.0,253,0,0,1,0.7,87.6,4.63,9,0
WP-005697,Barmer,submersible_borewell,grid_electric,gram_panchayat,11.9,106.6,70.2,0.86,213.0,63,307,0.316,1805.0,0.46,486.0,17.3,3.3,85,1,0,2,0.5,85.9,8.88,12,0
WP-005698,Bhilwara,submersible_borewell,grid_electric,private_operator,5.3,58.7,24.6,0.73,584.0,10,49,0.091,995.0,0.42,376.0,4.4,,122,1,0,2,0.5,86.3,3.72,6,0
WP-005699,Ajmer,piped_standpost,solar_pv,gram_panchayat,2.8,58.7,26.4,0.83,407.0,23,116,0.195,1178.0,0.55,331.0,37.4,4.4,567,1,1,0,10.0,99.4,,6,0
WP-005700,Nagaur,piped_standpost,grid_electric,gram_panchayat,3.5,99.9,69.5,0.78,423.0,13,67,0.093,1618.0,2.32,529.0,22.8,4.6,340,0,0,4,0.5,86.1,8.16,11,0
WP-005701,Pali,handpump_mk3,handpump,village_water_committee,8.7,84.1,53.4,0.75,134.0,39,221,1.237,1558.0,1.1,312.0,2.5,6.3,125,1,1,4,0.5,85.2,10.0,4,1
WP-005702,Nagaur,piped_standpost,solar_pv,village_water_committee,11.5,67.9,38.4,1.81,180.0,86,508,0.808,2093.0,1.02,875.0,7.7,7.7,58,0,0,2,0.5,95.3,7.8,10,0
WP-005703,Jodhpur,handpump_india_mk2,handpump,gram_panchayat,8.5,96.2,36.8,0.88,373.0,18,106,0.573,1381.0,1.16,342.0,39.3,7.1,47,1,1,0,6.9,92.2,6.36,8,0
WP-005704,Churu,submersible_borewell,grid_electric,village_water_committee,6.9,67.4,33.8,1.69,596.0,9,66,0.112,1917.0,0.26,550.0,28.0,4.4,77,0,0,0,13.4,93.5,,4,0
